Unnamed: 0,Unnamed: 0.1,488_only_foci,488_overlap_foci,488_total_foci,561_only_foci,561_overlap_foci,561_total_foci,cell,filename,flagged_oof,flagged_z,im_n_cells,im_raw_cells,image,stains,cell_line,treatment,czi_id
13,13,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Stx17-GFP_dFIP200_Tor_10Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,4.0,6.0,Stx17-GFP,dFIP200,Tor,finalconditions
14,14,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Stx17-GFP_dFIP200_Tor_10Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,4.0,6.0,Stx17-GFP,dFIP200,Tor,finalconditions
15,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Stx17-GFP_dFIP200_Tor_10Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,Stx17-GFP,dFIP200,Tor,finalconditions
16,16,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Stx17-GFP_dFIP200_Tor_10Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,Stx17-GFP,dFIP200,Tor,finalconditions
17,17,83.0,0.0,83.0,1.0,0.0,1.0,1.0,Stx17-GFP_dFIP200_Tor_10Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,8.0,Stx17-GFP,dFIP200,Tor,finalconditions
18,18,4.0,0.0,4.0,2.0,0.0,2.0,2.0,Stx17-GFP_dFIP200_Tor_10Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,8.0,Stx17-GFP,dFIP200,Tor,finalconditions
19,19,2.0,0.0,2.0,1.0,0.0,1.0,1.0,Stx17-GFP_dFIP200_Tor_10Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,Stx17-GFP,dFIP200,Tor,finalconditions
20,20,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Stx17-GFP_dFIP200_Tor_10Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,Stx17-GFP,dFIP200,Tor,finalconditions
21,21,2.0,0.0,2.0,3.0,0.0,3.0,1.0,Stx17-GFP_dFIP200_Tor_10Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,Stx17-GFP,dFIP200,Tor,finalconditions
22,22,0.0,0.0,0.0,2.0,0.0,2.0,2.0,Stx17-GFP_dFIP200_Tor_10Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,Stx17-GFP,dFIP200,Tor,finalconditions
0,0,20.0,0.0,20.0,0.0,0.0,0.0,1.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,Stx17-GFP,dAtg7,Tor,finalconditions
1,1,22.0,0.0,22.0,0.0,0.0,0.0,2.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,Stx17-GFP,dAtg7,Tor,finalconditions
2,2,17.0,0.0,17.0,1.0,0.0,1.0,1.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,3.0,5.0,2.0,Stx17-GFP,dAtg7,Tor,finalconditions
3,3,23.0,0.0,23.0,2.0,0.0,2.0,2.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,3.0,5.0,2.0,Stx17-GFP,dAtg7,Tor,finalconditions
4,4,50.0,0.0,50.0,0.0,0.0,0.0,3.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,3.0,5.0,2.0,Stx17-GFP,dAtg7,Tor,finalconditions
5,5,7.0,0.0,7.0,4.0,0.0,4.0,1.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,Stx17-GFP,dAtg7,Tor,finalconditions
6,6,29.0,0.0,29.0,0.0,0.0,0.0,2.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,Stx17-GFP,dAtg7,Tor,finalconditions
7,7,14.0,0.0,14.0,0.0,0.0,0.0,1.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,4.0,4.0,Stx17-GFP,dAtg7,Tor,finalconditions
8,8,15.0,0.0,15.0,0.0,0.0,0.0,2.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,4.0,4.0,Stx17-GFP,dAtg7,Tor,finalconditions
9,9,22.0,0.0,22.0,0.0,0.0,0.0,1.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,5.0,Stx17-GFP,dAtg7,Tor,finalconditions
10,10,12.0,0.0,12.0,0.0,0.0,0.0,1.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,Stx17-GFP,dAtg7,Tor,finalconditions
11,11,21.0,0.0,21.0,0.0,0.0,0.0,2.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,Stx17-GFP,dAtg7,Tor,finalconditions
12,12,18.0,0.0,18.0,0.0,0.0,0.0,1.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,Stx17-GFP,dAtg7,Tor,finalconditions
13,13,18.0,0.0,18.0,0.0,0.0,0.0,2.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,Stx17-GFP,dAtg7,Tor,finalconditions
14,14,13.0,0.0,13.0,0.0,0.0,0.0,1.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,Stx17-GFP,dAtg7,Tor,finalconditions
15,15,11.0,0.0,11.0,1.0,0.0,1.0,2.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,Stx17-GFP,dAtg7,Tor,finalconditions
16,16,16.0,0.0,16.0,4.0,0.0,4.0,1.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,9.0,Stx17-GFP,dAtg7,Tor,finalconditions
17,17,17.0,0.0,17.0,1.0,0.0,1.0,1.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,10.0,Stx17-GFP,dAtg7,Tor,finalconditions
18,18,13.0,0.0,13.0,4.0,0.0,4.0,2.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,10.0,Stx17-GFP,dAtg7,Tor,finalconditions
19,19,12.0,0.0,12.0,0.0,0.0,0.0,1.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,11.0,Stx17-GFP,dAtg7,Tor,finalconditions
20,20,29.0,0.0,29.0,0.0,0.0,0.0,2.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,11.0,Stx17-GFP,dAtg7,Tor,finalconditions
21,21,1.0,0.0,1.0,0.0,0.0,0.0,3.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,11.0,Stx17-GFP,dAtg7,Tor,finalconditions
22,22,1.0,0.0,1.0,0.0,0.0,0.0,4.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,11.0,Stx17-GFP,dAtg7,Tor,finalconditions
23,23,5.0,0.0,5.0,0.0,0.0,0.0,5.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,11.0,Stx17-GFP,dAtg7,Tor,finalconditions
24,24,21.0,0.0,21.0,0.0,0.0,0.0,6.0,Stx17-GFP_dAtg7_Tor_11Pos_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,11.0,Stx17-GFP,dAtg7,Tor,finalconditions
0,0,4.0,0.0,4.0,40.0,0.0,40.0,1.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,Stx17-GFP,WT,Tor,2
1,1,3.0,0.0,3.0,27.0,0.0,27.0,2.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,Stx17-GFP,WT,Tor,2
2,2,9.0,16.0,25.0,59.0,18.0,77.0,1.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,Stx17-GFP,WT,Tor,2
3,3,10.0,10.0,20.0,78.0,11.0,89.0,2.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,Stx17-GFP,WT,Tor,2
4,4,6.0,10.0,16.0,43.0,10.0,53.0,1.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,Stx17-GFP,WT,Tor,2
5,5,3.0,8.0,11.0,26.0,8.0,34.0,2.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,Stx17-GFP,WT,Tor,2
6,6,1.0,1.0,2.0,57.0,1.0,58.0,1.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,4.0,Stx17-GFP,WT,Tor,2
7,7,2.0,4.0,6.0,60.0,4.0,64.0,2.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,4.0,Stx17-GFP,WT,Tor,2
8,8,1.0,0.0,1.0,29.0,1.0,30.0,1.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,Stx17-GFP,WT,Tor,2
9,9,0.0,3.0,3.0,35.0,3.0,38.0,2.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,Stx17-GFP,WT,Tor,2
10,10,5.0,2.0,7.0,47.0,2.0,49.0,1.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,Stx17-GFP,WT,Tor,2
11,11,8.0,3.0,11.0,52.0,3.0,55.0,2.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,Stx17-GFP,WT,Tor,2
12,12,5.0,2.0,7.0,22.0,3.0,25.0,1.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,1.0,5.0,7.0,7.0,Stx17-GFP,WT,Tor,2
13,13,0.0,1.0,1.0,10.0,1.0,11.0,2.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,1.0,5.0,7.0,7.0,Stx17-GFP,WT,Tor,2
14,14,1.0,0.0,1.0,25.0,0.0,25.0,3.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,1.0,5.0,7.0,7.0,Stx17-GFP,WT,Tor,2
15,15,3.0,1.0,4.0,32.0,1.0,33.0,4.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,1.0,5.0,7.0,7.0,Stx17-GFP,WT,Tor,2
16,16,3.0,2.0,5.0,29.0,2.0,31.0,5.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,1.0,5.0,7.0,7.0,Stx17-GFP,WT,Tor,2
17,17,0.0,0.0,0.0,26.0,0.0,26.0,1.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,8.0,Stx17-GFP,WT,Tor,2
18,18,0.0,0.0,0.0,19.0,0.0,19.0,2.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,8.0,Stx17-GFP,WT,Tor,2
19,19,0.0,0.0,0.0,27.0,0.0,27.0,3.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,8.0,Stx17-GFP,WT,Tor,2
20,20,0.0,0.0,0.0,29.0,0.0,29.0,4.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,8.0,Stx17-GFP,WT,Tor,2
21,21,79.0,15.0,94.0,36.0,16.0,52.0,5.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,8.0,Stx17-GFP,WT,Tor,2
22,22,4.0,3.0,7.0,87.0,4.0,91.0,6.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,8.0,Stx17-GFP,WT,Tor,2
23,23,0.0,1.0,1.0,13.0,1.0,14.0,1.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,1.0,2.0,3.0,9.0,Stx17-GFP,WT,Tor,2
24,24,2.0,0.0,2.0,9.0,0.0,9.0,2.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,1.0,2.0,3.0,9.0,Stx17-GFP,WT,Tor,2
25,25,7.0,5.0,12.0,102.0,5.0,107.0,1.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,1.0,0.0,4.0,4.0,10.0,Stx17-GFP,WT,Tor,2
26,26,19.0,8.0,27.0,28.0,8.0,36.0,2.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,1.0,0.0,4.0,4.0,10.0,Stx17-GFP,WT,Tor,2
27,27,8.0,1.0,9.0,69.0,1.0,70.0,3.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,1.0,0.0,4.0,4.0,10.0,Stx17-GFP,WT,Tor,2
28,28,36.0,11.0,47.0,49.0,11.0,60.0,4.0,Stx17-GFP_WT_Tor_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,1.0,0.0,4.0,4.0,10.0,Stx17-GFP,WT,Tor,2
0,0,11.0,1.0,12.0,47.0,1.0,48.0,1.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,1.0,Stx17-GFP,WT,NoTreat,2
1,1,0.0,0.0,0.0,24.0,0.0,24.0,2.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,1.0,Stx17-GFP,WT,NoTreat,2
2,2,0.0,0.0,0.0,21.0,0.0,21.0,3.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,1.0,Stx17-GFP,WT,NoTreat,2
3,3,4.0,1.0,5.0,25.0,1.0,26.0,4.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,1.0,Stx17-GFP,WT,NoTreat,2
4,4,6.0,1.0,7.0,27.0,1.0,28.0,5.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,1.0,Stx17-GFP,WT,NoTreat,2
5,5,0.0,0.0,0.0,14.0,0.0,14.0,6.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,1.0,Stx17-GFP,WT,NoTreat,2
6,6,0.0,0.0,0.0,12.0,0.0,12.0,1.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,2.0,Stx17-GFP,WT,NoTreat,2
7,7,0.0,0.0,0.0,20.0,0.0,20.0,2.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,2.0,Stx17-GFP,WT,NoTreat,2
8,8,13.0,0.0,13.0,16.0,0.0,16.0,3.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,2.0,Stx17-GFP,WT,NoTreat,2
9,9,2.0,0.0,2.0,18.0,0.0,18.0,4.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,2.0,Stx17-GFP,WT,NoTreat,2
10,10,13.0,2.0,15.0,13.0,0.0,13.0,1.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,3.0,4.0,3.0,Stx17-GFP,WT,NoTreat,2
11,11,17.0,2.0,19.0,7.0,3.0,10.0,2.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,3.0,4.0,3.0,Stx17-GFP,WT,NoTreat,2
12,12,2.0,0.0,2.0,19.0,0.0,19.0,3.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,3.0,4.0,3.0,Stx17-GFP,WT,NoTreat,2
13,13,0.0,0.0,0.0,10.0,0.0,10.0,1.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,4.0,5.0,4.0,Stx17-GFP,WT,NoTreat,2
14,14,0.0,0.0,0.0,9.0,0.0,9.0,2.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,4.0,5.0,4.0,Stx17-GFP,WT,NoTreat,2
15,15,34.0,1.0,35.0,19.0,1.0,20.0,3.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,4.0,5.0,4.0,Stx17-GFP,WT,NoTreat,2
16,16,37.0,1.0,38.0,11.0,1.0,12.0,4.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,4.0,5.0,4.0,Stx17-GFP,WT,NoTreat,2
17,17,0.0,0.0,0.0,17.0,0.0,17.0,1.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,5.0,Stx17-GFP,WT,NoTreat,2
18,18,0.0,0.0,0.0,17.0,0.0,17.0,2.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,5.0,Stx17-GFP,WT,NoTreat,2
19,19,0.0,0.0,0.0,14.0,0.0,14.0,3.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,5.0,Stx17-GFP,WT,NoTreat,2
20,20,0.0,0.0,0.0,8.0,0.0,8.0,4.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,5.0,Stx17-GFP,WT,NoTreat,2
21,21,1.0,0.0,1.0,18.0,0.0,18.0,5.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,5.0,Stx17-GFP,WT,NoTreat,2
22,22,0.0,0.0,0.0,6.0,0.0,6.0,6.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,5.0,Stx17-GFP,WT,NoTreat,2
23,23,6.0,0.0,6.0,56.0,0.0,56.0,1.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,1.0,2.0,4.0,6.0,Stx17-GFP,WT,NoTreat,2
24,24,10.0,0.0,10.0,8.0,0.0,8.0,2.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,1.0,2.0,4.0,6.0,Stx17-GFP,WT,NoTreat,2
25,25,0.0,0.0,0.0,50.0,0.0,50.0,1.0,Stx17-GFP_WT_NoTreat_10Pos_2_finalconditions_reducedGFP_488.568_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,7.0,Stx17-GFP,WT,NoTreat,2
